helmet_resist_poison	ResistSheet	ResistPoison	Helmet	Integer	0	999	2	ui.property.ResistPoison
helmet_resist_cold	ResistSheet	ResistCold	Helmet	Integer	0	999	2	ui.property.ResistCold
helmet_max_durability	MaxDurability	Integer	Helmet	Integer	1	999	10	ui.property.Condition
helmet_weight	Weight	Float	Helmet	Float0_0	0.1	999	-0.2	ui.property.ItemWeight
armor_resist_blunt	ResistSheet	ResistBlunt	Armor	Integer	0	999	2	ui.property.ResistBlunt
armor_resist_pierce	ResistSheet	ResistPierce	Armor	Integer	0	999	2	ui.property.ResistPiercing
armor_resist_lacer	ResistSheet	ResistLacer	Armor	Integer	0	999	2	ui.property.ResistLacer
armor_resist_fire	ResistSheet	ResistFire	Armor	Integer	0	999	2	ui.property.ResistFire
armor_resist_beam	ResistSheet	ResistBeam	Armor	Integer	0	999	2	ui.property.ResistRadiation
armor_resist_shock	ResistSheet	ResistShock	Armor	Integer	0	999	2	ui.property.ResistShock
armor_resist_poison	ResistSheet	ResistPoison	Armor	Integer	0	999	2	ui.property.ResistPoison
armor_resist_cold	ResistSheet	ResistCold	Armor	Integer	0	999	2	ui.property.ResistCold
armor_max_durability	MaxDurability	Integer	Armor	Integer	1	999	10	ui.property.Condition
armor_weight	Weight	Float	Armor	Float0_0	0.1	999	-0.2	ui.property.ItemWeight
leggings_resist_blunt	ResistSheet	ResistBlunt	Leggings	Integer	0	999	2	ui.property.ResistBlunt
leggings_resist_pierce	ResistSheet	ResistPierce	Leggings	Integer	0	999	2	ui.property.ResistPiercing
leggings_resist_lacer	ResistSheet	ResistLacer	Leggings	Integer	0	999	2	ui.property.ResistLacer
leggings_resist_fire	ResistSheet	ResistFire	Leggings	Integer	0	999	2	ui.property.ResistFire
leggings_resist_beam	ResistSheet	ResistBeam	Leggings	Integer	0	999	2	ui.property.ResistRadiation
leggings_resist_shock	ResistSheet	ResistShock	Leggings	Integer	0	999	2	ui.property.ResistShock
leggings_resist_poison	ResistSheet	ResistPoison	Leggings	Integer	0	999	2	ui.property.ResistPoison
leggings_resist_cold	ResistSheet	ResistCold	Leggings	Integer	0	999	2	ui.property.ResistCold
leggings_max_durability	MaxDurability	Integer	Leggings	Integer	1	999	10	ui.property.Condition
leggings_weight	Weight	Float	Leggings	Float0_0	0.1	999	-0.2	ui.property.ItemWeight
boots_resist_blunt	ResistSheet	ResistBlunt	Boots	Integer	0	999	2	ui.property.ResistBlunt
boots_resist_pierce	ResistSheet	ResistPierce	Boots	Integer	0	999	2	ui.property.ResistPiercing
boots_resist_lacer	ResistSheet	ResistLacer	Boots	Integer	0	999	2	ui.property.ResistLacer
boots_resist_fire	ResistSheet	ResistFire	Boots	Integer	0	999	2	ui.property.ResistFire
boots_resist_beam	ResistSheet	ResistBeam	Boots	Integer	0	999	2	ui.property.ResistRadiation
boots_resist_shock	ResistSheet	ResistShock	Boots	Integer	0	999	2	ui.property.ResistShock
boots_resist_poison	ResistSheet	ResistPoison	Boots	Integer	0	999	2	ui.property.ResistPoison
boots_resist_cold	ResistSheet	ResistCold	Boots	Integer	0	999	2	ui.property.ResistCold
boots_max_durability	MaxDurability	Integer	Boots	Integer	1	999	10	ui.property.Condition
boots_weight	Weight	Float	Boots	Float0_0	0.1	999	-0.2	ui.property.ItemWeight
mercenary_health	Health	Integer	Mercenary	Integer		999	10	ui.property.Health
mercenary_pain_threshold	PainThresholdLimit	Integer	Mercenary	Integer	1	999	1	ui.property.MaxPainThreshold
mercenary_starvation	StarvationLimit	Integer	Mercenary	Integer	1	9999	30	ui.property.StarvationLimit
mercenary_talent	TalentPerkId	Talent	Mercenary	None				
mercenary_dodge	Dodge	Float	Mercenary	Percent	0	1	0.03	ui.property.DodgeChance
mercenary_los	Los	Integer	Mercenary	Integer	1	10	1	ui.property.SightRange
mercenary_range_accuracy	RangeAccuracy	Float	Mercenary	Percent	0	1	0.03	ui.property.Accuracy
mercenary_melee_accuracy	MeleeAccuracy	Float	Mercenary	Percent	0	1	0.03	ui.property.MeleeAccuracy
mercenary_melee_damage	MeleeDamage	Damage	Mercenary	Damage		999	2	ui.property.MeleeDamage
mercenary_melee_critdamage	MeleeDamage	CritDamage	Mercenary	Percent		999	0.1	ui.property.CritDamage
mercenaryclass_perk0	PerkIds	Perk0	MercenaryClass	None				
mercenaryclass_perk1	PerkIds	Perk1	MercenaryClass	None				
mercenaryclass_perk2	PerkIds	Perk2	MercenaryClass	None				
mercenaryclass_perk3	PerkIds	Perk3	MercenaryClass	None				
mercenaryclass_perk4	PerkIds	Perk4	MercenaryClass	None				
mercenaryclass_perk5	PerkIds	Perk5	MercenaryClass	None				
#end								
								
#magnum_projects_prices								
ProjectType	ItemsGrades	ModifyLevelLimit						
RangeWeapon	weapon_shards 1 spring 3 itemChip 7	10						
MeleeWeapon	blunt_melee_shards 1 pierce_melee_shards 3 itemChip 7	10						
Helmet	rubber 1 armor_shards 3 itemChip 7	10						
Armor	rubber 1 armor_shards 3 itemChip 7	10						
Leggings	rubber 1 armor_shards 3 itemChip 7	10						
Boots	rubber 1 armor_shards 3 itemChip 7	10						
Mercenary	merkUSB 1 organsBox 3 biomass_tank 6 medical_components 21	-1						
MercenaryClass	classUSB 1 memory_software 3 research_disk 6 ai_module 21	-1						
#end								
