#monsterdrop_test1			
TechLevel	ContentIds	Weight	Points
	blunt_melee_shards	25	6
	pierce_melee_shards	25	6
	broken_weapon	25	3
	rusty_shards	30	7
	coarse_gears	30	9
	rod	30	7
	tape	10	28
	handmade_frag_grenade	10	14
	handmade_thermal_grenade	10	14
	frag_mine	10	14
	packaged_industrial_robot	5	112
	spider_meat	10	3
	plastic	30	3
	powder	30	2
	glass	30	6
	metal_tread	30	9
	wire	40	12
	rubber	30	3
	tread	30	6
	explosives	30	14
	acid	30	9
	tin	30	6
	glassBottle	30	9
	regular_food_container	15	56
	military_food_container	15	70
	luxury_food_container	15	112
	water_container	15	42
	alcogol_container	15	112
	regular_clothing_container	15	56
	miner_clothing_container	15	70
	worker_clothing_container	15	84
	scientist_clothing_container	15	84
	security_clothing_container	15	98
	weapon_container	15	140
	armor_container	15	112
	tool_container	15	84
	robot_parts_container	15	56
	electrical_parts_container	15	56
	military_parts_container	15	70
	engineering_parts_container	15	56
	ai_module	15	112
	communication_relay	15	56
	defibrillator_device	15	84
	quasi_sensor_device	15	84
	geoscanner_device	15	84
	welding_machine_device	30	52
	medical_equipment	15	70
	scientific_equipment	15	84
	mining_equipment	15	56
	construction_equipment	15	56
	chemical_analyzer	15	42
	hydraulic_pump	15	42
	quasiresearch_disk	15	84
	research_disk	15	98
	prototype_schematics	15	112
	management_unit	15	28
	darknet_unit	20	56
	military_unit	15	56
	memory_software	20	64
	entertainment_software	15	70
	expert_disk	15	42
	quasisamples	15	112
	biomass_tank	15	28
	precious_metals	15	140
	drug_cargo	15	140
	gunbang_magazine	15	70
	medical_components	15	84
	robot_resurrect_device	15	84
	watermelon	15	70
	itemChip	30	84
	mediumItemChip	15	168
	merkUSB	15	140
	classUSB	15	140
#end			
			
#itemdrop_military1			
TechLevel	ContentIds	Weight	Points
	civres_pistol_2	10	70
	desert_shotgun	10	70
	bandit_shotgun	10	70
	civres_smg	10	70
	bandit_assault	10	70
	civres_assault	10	70
	civres_marksman	10	70
	regular_launcher	10	70
	heavy_armorpierce_ammo	10	36
	heavy_plasma_ammo	10	48
	shotgun_flechette_ammo	30	14
	pistol_basic_ammo	30	21
	shotgun_bullet_ammo	30	21
	shotgun_shrapnel_ammo	30	21
	heavy_basic_ammo	30	21
	gas_ammo	30	21
	bandage	30	14
	medpack	30	14
	splint	30	14
	antiradin	30	14
	antibiotics	30	14
	sorbent	30	14
	sigs_kosmos	30	14
	painkillers	30	14
	vodka	30	14
	rottenMeat	30	14
	plaster	30	14
	military_kit	30	14
	mre_pack	30	14
	packedGoodRation	30	14
	packedRation	30	14
	redSoda	30	14
	water	30	14
	synthChicken	30	14
	synthBeef	30	14
	rocketCandy	5	56
	big_backpack	5	56
	army_vest	20	42
	cevlar_vest	20	42
	smuggler_armor	10	28
	smuggler_helmet	10	28
	smuggler_pants	10	28
	smuggler_boots	10	28
	jackal_armor	10	28
	jackal_helmet	10	28
	jackal_pants	10	28
	jackal_boots	10	28
	green_tshirt	10	28
	green_vest	10	28
	balaklava	10	28
	dark_pants	10	28
	common_boots	10	28
	armor_shards	30	14
	weapon_shards	30	14
	tape	10	28
	thermal_grenade	20	28
	stun_grenade	20	28
	trowing_knife	20	28
	stationary_turret	10	28
	frag_mine	20	28
	packaged_security_robot	5	112
	personalKey	15	42
	plastic	30	3
	powder	30	2
	glass	30	6
	metal_tread	30	9
	wire	40	12
	rubber	30	3
	tread	30	6
	explosives	30	14
	acid	30	9
	tin	30	6
	glassBottle	30	9
	regular_food_container	15	56
	military_food_container	15	70
	luxury_food_container	15	112
	water_container	15	42
	alcogol_container	15	112
	regular_clothing_container	15	56
	miner_clothing_container	15	70
	worker_clothing_container	15	84
	scientist_clothing_container	15	84
	security_clothing_container	15	98
	weapon_container	15	140
	armor_container	15	112
	tool_container	15	84
	robot_parts_container	15	56
	electrical_parts_container	15	56
	military_parts_container	15	70
	engineering_parts_container	15	56
	ai_module	15	112
	communication_relay	15	56
	defibrillator_device	15	84
	quasi_sensor_device	15	84
	geoscanner_device	15	84
	welding_machine_device	20	84
	medical_equipment	15	70
	scientific_equipment	15	84
	mining_equipment	15	56
	construction_equipment	15	56
	chemical_analyzer	15	42
	hydraulic_pump	15	42
	quasiresearch_disk	15	84
	research_disk	15	98
	prototype_schematics	15	112
	management_unit	15	28
	darknet_unit	20	56
	military_unit	30	28
	memory_software	20	84
	entertainment_software	15	70
	expert_disk	15	42
	quasisamples	15	112
	biomass_tank	15	28
	precious_metals	15	140
	drug_cargo	15	140
	gunbang_magazine	15	70
	medical_components	15	84
	robot_resurrect_device	15	84
	watermelon	15	70
	itemChip	30	140
	mediumItemChip	15	280
	merkUSB	15	84
	classUSB	30	140
#end			
			
#itemdrop_tutorial			
TechLevel	ContentIds	Weight	Points
	army_knife	20	42
	miner_knife	20	42
	corp_bone	20	42
	machete	20	42
	metal_pipe	20	42
	scarp_club	20	42
	pmc_club	20	42
	corp_hand	20	42
	corp_leg	20	42
	hatchet	20	42
	choppa_axe	20	42
	bandit_axe	20	42
	bandit_sawblade	20	42
	miner_pistol	10	70
	army_pistol	10	70
	pmc_pistol	10	70
	spec_pistol	10	70
	dark_pistol	10	70
	rail_pistol	10	70
	petrov_pistol	10	70
	pmc_shotgun	10	70
	desert_shotgun	10	70
	bandit_shotgun	10	70
	pmc_smg	10	70
	bandit_smg	10	70
	bandit_assault	10	70
	desert_assault	10	70
	desert_marksman	10	70
	miner_mg	10	70
	desert_hmg	10	70
	miner_disctrower	5	70
	miner_flametrower	5	70
	pistol_basic_ammo	30	21
	miner_bolts_ammo	30	21
	shotgun_shrapnel_ammo	30	21
	heavy_basic_ammo	30	21
	battery_crafted_charge	30	21
	gas_ammo	30	21
	sawblade_ammo	30	21
	bandage	30	14
	medpack	30	14
	morphine	30	14
	splint	30	14
	antibiotics	30	14
	medicalClue	30	14
	naloxone	5	14
	sorbent	30	14
	sigs_kosmos	30	14
	rags	30	14
	antidote	30	14
	bloodBag	30	14
	painkillers	30	14
	vodka	5	14
	wiskey	5	14
	armagnac	5	14
	meat1	30	14
	furuncle	30	14
	blueSoda	30	14
	cannedMeat	30	14
	cannedVeg	30	14
	chocolateBar	30	14
	mre_pack	30	14
	packedGoodRation	30	14
	packedRation	30	14
	redSoda	30	14
	water	30	14
	beer	30	14
	burgerMeat	30	14
	burgerVeg	30	14
	synthChicken	30	14
	synthBeef	30	14
	rocketCandy	10	14
	small_backpack	10	42
	medium_backpack	5	42
	bandit_vest	20	42
	army_vest	20	42
	bandit_armor	10	42
	smuggler_armor	10	42
	pmc_armor	20	42
	security_armor	20	42
	green_tshirt	20	42
	green_vest	20	42
	blue_tshirt	20	42
	singlet_shirt	20	42
	scientist_shirt	20	42
	bandit_helmet	10	42
	smuggler_helmet	10	42
	pmc_helmet	20	42
	balaklava	20	42
	blue_pants	20	42
	brown_pants	20	42
	yellow_pants	20	42
	dark_pants	20	42
	prison_pants	20	42
	pmc_pants	20	42
	bandit_pants	10	42
	smuggler_pants	10	42
	bandit_boots	10	42
	smuggler_boots	10	42
	pmc_boots	20	42
	blue_boots	20	42
	broun_boots	20	42
	armor_shards	25	14
	weapon_shards	25	14
	pierce_melee_shards	25	14
	blunt_melee_shards	25	14
	armor_repair_kit	25	14
	weapon_repair_kit	25	14
	melee_repair_kit	25	14
	automap	25	14
	frag_grenade	25	14
	thermal_grenade	25	14
	stun_grenade	25	14
	trowable_heart	10	14
	frag_mine	25	14
	stationary_turret	10	14
	human_wrist	30	7
	human_feet	30	7
	human_skin	30	7
	human_poop	30	7
	human_rib	30	7
	human_skull	30	7
	human_ear	30	7
	human_aye	30	7
	broken_weapon	30	7
	plastic	30	7
	powder	30	7
	glass	30	7
	metal_tread	30	7
	tape	30	7
	rubber	30	7
	explosives	30	7
	acid	30	7
	tin	30	7
	glassBottle	30	7
	personalKey	30	7
	circuit_board	30	7
	ledgerBook	30	7
	rod	30	7
	rusty_shards	30	7
	coarse_gears	30	7
	spring	30	7
	capacitor	15	14
	microelectronics	15	14
	transformer	30	14
	bulb	15	14
	ceramite_shards	15	14
	lens	15	14
#end			
			
#itemdrop_venusDrop1			
TechLevel	ContentIds	Weight	Points
	azt_sickle	10	70
	azt_club	10	70
	corp_hand	20	28
	corp_leg	20	28
	corp_bone	20	42
	azt_big_axe	10	70
	azt_pistol	10	70
	azt_shotgun	10	70
	azt_rifle	10	70
	quasi_basic_ammo	10	70
	rags	20	7
	aztec_rags	5	70
	meat1	20	2
	spider_meat	20	2
	furuncle	20	14
	slanina	20	14
	rottenMeat	20	7
	spider_hemlet	10	28
	spider_armor	10	28
	spider_pants	10	28
	spider_boots	10	28
	azt_light_armor	10	28
	azt_heavy_armor	10	28
	azt_plum_helmet	10	28
	azt_mask	10	28
	azt_linecloth	10	28
	azt_boots	10	28
	packedGoodRation	30	14
	packedRation	30	14
	redSoda	30	14
	water	30	14
	pistol_basic_ammo	30	21
	miner_bolts_ammo	30	21
	shotgun_shrapnel_ammo	30	21
	trowable_heart	30	7
	human_wrist	30	2
	human_feet	30	2
	human_skin	30	2
	human_poop	30	2
	human_rib	30	2
	human_skull	30	2
	human_ear	30	2
	human_aye	30	2
	itemChip	40	56
	mediumItemChip	10	112
	merkUSB	20	56
	classUSB	20	56
#end			
			
#itemdrop_mercuryDrop1			
TechLevel	ContentIds	Weight	Points
	army_knife	15	28
	miner_knife	15	28
	metal_pipe	15	7
	scarp_club	15	14
	pmc_club	10	14
	hatchet	10	14
	choppa_axe	10	28
	bandit_sawblade	5	42
	miner_pistol	15	14
	army_pistol	15	14
	army_pistol_2	10	28
	army_pistol_3	5	42
	pmc_pistol_2	10	28
	spec_pistol	10	28
	dark_pistol	10	28
	dark_pistol_2	5	42
	rail_pistol	5	42
	rail_pistol_2	5	56
	petrov_pistol	25	14
	petrov_pistol_2	20	28
	petrov_pistol_3	15	42
	pmc_shotgun	20	28
	dark_shotgun	15	14
	spec_shotgun	10	56
	bandit_shotgun	15	28
	army_sniper	5	70
	miner_mg	20	70
	miner_disctrower	20	70
	miner_flametrower	15	70
	pistol_basic_ammo	15	7
	pistol_burst_ammo	10	14
	miner_bolts_ammo	5	7
	shotgun_bullet_ammo	10	14
	shotgun_shrapnel_ammo	15	7
	shotgun_flechette_ammo	10	14
	shotgun_dragon_ammo	5	28
	shotgun_explosion_ammo	5	28
	gas_ammo	20	14
	sawblade_ammo	15	14
	bandage	25	14
	medpack	15	56
	morphine	5	28
	splint	25	14
	antibiotics	10	14
	medicalClue	10	28
	naloxone	5	14
	sorbent	15	14
	surgicalKit	5	56
	sigs_kosmos	10	42
	rags	25	7
	antidote	5	21
	bloodBag	10	21
	painkillers	10	14
	beer	5	14
	vodka	5	28
	wiskey	5	28
	blueSoda	25	7
	cannedMeat	15	28
	cannedVeg	15	28
	packedGoodRation	20	14
	packedRation	20	14
	redSoda	20	7
	water	20	14
	synthChicken	25	7
	synthBeef	25	7
	rocketCandy	5	7
	small_backpack	20	14
	medium_backpack	5	56
	servo_backpack	10	42
	bandit_vest	20	28
	army_vest	15	28
	snake_belt	1	42
	christmas_hat	0	42
	bandit_armor	20	28
	smuggler_armor	20	28
	worker_armor	15	42
	green_tshirt	25	14
	green_vest	25	14
	singlet_shirt	25	7
	bandit_helmet	20	28
	smuggler_helmet	20	28
	worker_helmet	15	42
	blue_pants	25	14
	brown_pants	25	14
	bandit_pants	20	14
	smuggler_pants	20	28
	worker_pants	15	42
	bandit_boots	20	28
	smuggler_boots	20	28
	worker_boots	15	42
	armor_shards	30	14
	weapon_shards	30	14
	pierce_melee_shards	25	14
	blunt_melee_shards	25	14
	armor_repair_kit	20	28
	weapon_repair_kit	20	28
	melee_repair_kit	15	28
	frag_grenade	15	14
	thermal_grenade	10	14
	frag_mine	25	14
	fire_turret	10	70
	broken_weapon	30	7
	plastic	30	7
	glass	30	7
	metal_tread	30	7
	tape	30	7
	wire	40	7
	rubber	30	7
	explosives	30	7
	acid	30	7
	tin	30	7
	gas_ammo	30	7
	glassBottle	30	7
	personalKey	30	7
	circuit_board	30	7
	ledgerBook	30	7
	rod	30	7
	rusty_shards	30	7
	coarse_gears	30	7
	spring	30	7
	capacitor	15	14
	microelectronics	15	14
	transformer	15	14
	bulb	15	14
	ceramite_shards	15	14
	lens	15	14
	itemChip	40	56
	mediumItemChip	10	112
	merkUSB	20	56
	classUSB	20	56
#end			
			
#itemdrop_labDrop1			
TechLevel	ContentIds	Weight	Points
	rail_pistol	10	70
	tech_pistol	10	70
	tech_pistol_2	10	70
	daydream_frostgun	10	70
	sl_pistol	10	70
	tech_smg	10	70
	tech_pistol_3	10	70
	toxic_smg	10	70
	tech_rifle	10	70
	toxic_grenade	5	70
	frost_grenade	5	80
	rail_rifle	10	70
	toxic_trower	10	70
	battery_charge	10	70
	shotgun_dragon_ammo	10	70
	shotgun_explosion_ammo	5	70
	pistol_basic_ammo	30	21
	gas_ammo	30	21
	toxic_ammo	30	21
	medicalClue	30	14
	naloxone	30	14
	morphine	30	14
	bandage	30	14
	medpack	30	14
	splint	30	14
	antiradin	30	14
	antibiotics	30	14
	sorbent	30	14
	surgicalKit	30	14
	sigs_kosmos	30	14
	antidote	30	14
	bloodBag	30	14
	painkillers	30	14
	armagnac	30	14
	nanoinjection	30	14
	plaster	30	14
	packedGoodRation	30	14
	packedRation	30	14
	water	30	14
	burgerMeat	30	14
	burgerVeg	30	14
	rocketCandy	5	56
	truffle_oil	5	42
	tuna_steak	5	56
	small_backpack	10	42
	medium_backpack	10	70
	daydream_chem_vest	10	28
	daydream_chem_helmet	10	28
	daydream_chem_pants	10	28
	daydream_chem_boots	10	28
	security_armor	10	28
	blue_tshirt	10	28
	blue_pants	10	28
	scientist_shirt	10	28
	broun_boots	10	28
	common_boots	10	28
	armor_shards	20	14
	microelectronics	15	28
	ceramite_shards	15	28
	capacitor	15	28
	tape	10	28
	nanorobot_grenade	10	112
	spider_poisongland	20	28
	organsBox	15	70
	cyborg_head	15	28
	circuit_board	15	28
	plastic	30	3
	powder	30	2
	glass	30	6
	metal_tread	30	9
	wire	40	12
	rubber	30	3
	tread	30	6
	explosives	30	14
	acid	30	9
	tin	30	6
	glassBottle	15	9
	poppy_box	15	28
	ledgerBook	15	28
	lens	15	28
	transformer	20	28
	bulb	15	28
	regular_food_container	15	56
	military_food_container	15	70
	luxury_food_container	15	112
	water_container	15	42
	alcogol_container	15	112
	regular_clothing_container	15	56
	miner_clothing_container	15	70
	worker_clothing_container	15	84
	scientist_clothing_container	15	84
	security_clothing_container	15	98
	weapon_container	15	140
	armor_container	15	112
	tool_container	15	84
	robot_parts_container	15	56
	electrical_parts_container	15	56
	military_parts_container	15	70
	engineering_parts_container	15	56
	ai_module	15	112
	communication_relay	15	56
	defibrillator_device	15	84
	quasi_sensor_device	15	84
	geoscanner_device	15	84
	welding_machine_device	10	84
	medical_equipment	15	70
	scientific_equipment	30	34
	mining_equipment	15	56
	construction_equipment	15	56
	chemical_analyzer	15	42
	hydraulic_pump	15	42
	quasiresearch_disk	15	84
	research_disk	15	98
	prototype_schematics	15	112
	management_unit	15	28
	darknet_unit	30	56
	military_unit	15	56
	memory_software	30	42
	entertainment_software	15	70
	expert_disk	15	42
	quasisamples	15	112
	biomass_tank	15	28
	precious_metals	15	140
	drug_cargo	15	140
	gunbang_magazine	15	70
	medical_components	15	84
	watermelon	15	70
	itemChip	15	84
	mediumItemChip	15	168
	merkUSB	15	84
	classUSB	15	84
#end			
			
#itemdrop_amplifiercontainers			
TechLevel	ContentIds	Weight	Points
	pistol_basic_ammo	4	28
	pistol_burst_ammo	3	42
	shotgun_bullet_ammo	4	42
	shotgun_shrapnel_ammo	5	28
	shotgun_flechette_ammo	3	56
	shotgun_dragon_ammo	3	70
	shotgun_explosion_ammo	3	70
	heavy_basic_ammo	3	28
	battery_charge	2	56
	bandage	5	28
	medpack	4	42
	splint	5	28
	antibiotics	6	28
	medicalClue	6	42
	sorbent	8	14
	surgicalKit	2	70
	rags	6	14
	blueSoda	4	14
	cannedMeat	3	42
	cannedVeg	3	28
	chocolateBar	5	14
	mre_pack	2	70
	packedGoodRation	4	28
	packedRation	4	28
	redSoda	4	14
	water	5	14
	beer	2	14
	burgerMeat	3	28
	burgerVeg	3	28
	medium_backpack	3	112
	servo_backpack	3	112
	armor_repair_kit	5	84
	weapon_repair_kit	5	84
	melee_repair_kit	5	84
	automap	1	210
	frag_grenade	5	84
	thermal_grenade	5	84
	stun_grenade	4	56
	frag_mine	5	84
#end			
			
#itemdrop_medicalcontainer			
TechLevel	ContentIds	Weight	Points
	bandage	15	7
	medpack	10	14
	morphine	10	14
	splint	15	7
	antibiotics	10	14
	antiradin	10	14
	medicalClue	10	14
	naloxone	10	14
	sorbent	10	14
	surgicalKit	5	21
	antidote	10	14
	bloodBag	10	14
	painkillers	10	14
	nanoinjection	5	21
	plaster	10	14
	military_kit	10	14
	trowable_heart	10	14
	organsBox	2	28
	defibrillator_device	2	28
	medical_equipment	2	28
	chemical_analyzer	2	28
	drug_cargo	2	28
	medical_components	2	28
	anabolic_steroid	5	14
#end			
			
#itemdrop_ammocontainer			
TechLevel	ContentIds	Weight	Points
	pistol_basic_ammo	10	7
	pistol_burst_ammo	10	14
	pistol_expansive_ammo	10	14
	medium_basic_ammo	10	7
	medium_police_ammo	10	14
	shotgun_bullet_ammo	10	14
	shotgun_shrapnel_ammo	10	7
	shotgun_flechette_ammo	10	14
	shotgun_dragon_ammo	10	14
	shotgun_explosion_ammo	10	14
	heavy_basic_ammo	10	7
	heavy_armorpierce_ammo	10	14
	battery_charge	10	14
#end			
			
#itemdrop_weaponSmallcontainer			
TechLevel	ContentIds	Weight	Points
	army_pistol	10	14
	army_pistol_2	10	14
	pmc_pistol	10	14
	pmc_pistol_2	10	14
	spec_pistol	10	14
	spec_pistol_2	10	14
	dark_pistol	10	14
	dark_pistol_2	10	14
	rail_pistol	10	14
	petrov_pistol	10	14
	petrov_pistol_2	10	14
	petrov_pistol_3	10	14
	pmc_smg	10	14
	toxic_smg	10	14
#end			
			
#itemdrop_weaponBigcontainer			
TechLevel	ContentIds	Weight	Points
	regular_launcher	5	14
	pmc_shotgun	10	14
	dark_shotgun	10	14
	desert_shotgun	10	14
	desert_shotgun_2	10	14
	pmc_smg	10	14
	pmc_smg_2	10	14
	spec_smg	10	14
	bandit_smg_2	10	14
	pmc_assault	10	14
	desert_assault	10	14
	desert_marksman	10	14
#end			
			
#itemdrop_weaponElitecontainer			
TechLevel	ContentIds	Weight	Points
	army_pistol_3	5	14
	spec_pistol_3	5	14
	dark_pistol_3	5	14
	rail_pistol_2	5	14
	tech_pistol_2	5	14
	petrov_pistol_3	5	14
	tech_smg	5	14
	tech_pistol_3	5	14
	tech_rifle	5	14
#end			
			
#itemdrop_armorLabcontainer			
TechLevel	ContentIds	Weight	Points
	daydream_chem_vest	10	14
	daydream_armored_vest	5	14
	employee_vest	10	14
	scientist_shirt	10	14
#end			
			
#itemdrop_armorMilitarycontainer			
TechLevel	ContentIds	Weight	Points
	civres_armor	5	14
	ancom_police_armor	10	14
	pmc_armor	10	14
	security_armor	20	14
	rw_militia_vest	20	14
#end			
			
#itemdrop_armorIndustrycontainer			
TechLevel	ContentIds	Weight	Points
	worker_armor	10	14
	core_hard_vest	10	14
	pb_vest	20	14
	smuggler_armor	20	14
	green_vest	20	14
#end			
			
#factiondrop_AnCom_units			
TechLevel	ContentIds	Weight	Points
1	man_worker woman_worker man_scientist_ancom	5	40
1	man_worker woman_worker man_worker woman_worker	5	40
1	woman_lowskills_worker man_lowskills_worker man_worker man_scientist_ancom	5	40
1	man_worker woman_worker man_worker man_lowskills_worker woman_lowskills_worker	5	40
2	man_scientist_ancom man_worker cyborg_basic	10	60
2	woman_scientist_ancom cyborg_basic woman_worker	10	60
2	security_woman_ancom man_worker security_man_ancom	10	60
2	man_scientist_ancom woman_scientist_ancom security_man_ancom cyborg_basic cyborg_basic	10	60
3	cyborg_basic man_scientist_ancom man_worker woman_worker	15	80
3	cyborg_basic cyborg_basic man_worker woman_worker	15	80
3	woman_manager_ancom man_worker security_woman_ancom	15	80
3	stationary_turret woman_scientist_ancom man_worker woman_worker	15	80
4	cyborg_basic cyborg_basic cyborg_basic man_professor	20	100
4	stationary_turret cyborg_basic man_scientist_ancom woman_scientist_ancom	20	100
4	man_scientist_ancom woman_professor woman_scientist_ancom man_manager_ancom	20	100
4	security_man_ancom security_woman_ancom cyborg_basic man_professor	20	100
5	cyborg_basic heavy_security_man_ancom heavy_security_man_ancom man_scientist_ancom	25	120
5	ancom_police_man woman_manager_ancom ancom_police_woman ancom_police_woman	25	120
5	cyborg_basic heavy_security_man_ancom man_scientist_ancom man_manager_ancom	25	120
5	pmc_man_soldier pmc_woman_soldier stationary_turret man_manager_ancom	25	120
6	cyborg_basic heavy_security_woman_ancom heavy_security_man_ancom cyborg_basic	30	140
6	ancom_police_man ancom_police_woman ancom_police_man ancom_police_woman	30	140
6	woman_scientist_ancom woman_professor pmc_man_soldier pmc_woman_soldier	30	140
6	fire_turret man_worker woman_worker heavy_security_man_ancom	30	140
7	ancom_elite_man heavy_security_man_ancom ancom_agent_man ancom_agent_woman	40	160
7	ancom_elite_man ancom_elite_woman ancom_elite_man ancom_elite_woman	40	160
7	stationary_turret cyborg_basic ancom_elite_man	40	160
7	stationary_turret stationary_turret cyborg_basic ancom_elite_man	40	160
8	fire_turret fire_turret heavy_security_man_ancom	50	180
8	ancom_elite_man ancom_elite_woman ancom_elite_man ancom_elite_woman	50	180
8	heavy_security_woman_ancom pmc_man_soldier pmc_woman_soldier	50	180
8	man_professor woman_professor ancom_elite_man ancom_elite_woman cyborg_battle	50	180
9	cyborg_basic cyborg_basic cyborg_battle pmc_man_soldier pmc_woman_soldier	70	200
9	ancom_elite_man ancom_elite_woman ancom_elite_man ancom_elite_woman energy_turret	70	200
9	stationary_turret energy_turret woman_professor pmc_man_soldier	70	200
9	fire_turret fire_turret pmc_man_soldier pmc_woman_soldier	70	200
10	ancom_agent_man ancom_agent_man ancom_agent_woman cyborg_battle	100	240
10	ancom_elite_man ancom_agent_man ancom_agent_woman energy_turret	100	240
10	ancom_elite_woman cyborg_battle ancom_agent_man ancom_agent_woman	100	240
10	ancom_elite_man ancom_elite_man ancom_elite_woman fire_turret	100	240
#end			
			
#factiondrop_AnCom_items			
TechLevel	ContentIds	Weight	Points
1	pistol_basic_ammo	30	28
1	miner_bolts_ammo	30	14
1	shotgun_shrapnel_ammo	30	28
1	bandage	30	28
1	splint	30	28
1	sorbent	30	14
1	rags	30	14
1	blueSoda	30	14
1	chocolateBar	30	14
1	redSoda	30	14
1	water	30	14
1	beer	30	28
1	pmc_shotgun	20	84
1	dark_pistol	15	84
1	spec_pistol	20	84
1	spec_pistol_2	15	84
1	army_pistol	15	84
1	army_pistol_2	10	84
1	bandit_smg	15	84
1	petrov_pistol	15	56
1	small_backpack	25	56
1	medium_backpack	10	84
1	bandit_vest	20	56
1	army_vest	15	84
1	green_tshirt	15	14
1	green_vest	15	14
1	blue_tshirt	15	14
1	singlet_shirt	15	14
1	balaklava	20	14
1	blue_pants	15	14
1	brown_pants	15	14
1	yellow_pants	15	14
1	dark_pants	15	14
1	blue_boots	15	14
1	broun_boots	15	14
1	armor_shards	25	28
1	weapon_shards	25	28
1	pierce_melee_shards	10	14
1	powder	25	14
1	glass	25	14
1	metal_tread	25	14
1	tape	25	14
1	rubber	25	14
1	explosives	25	14
1	acid	25	14
1	gas_ammo	30	14
1	itemChip	10	112
2	army_knife	15	42
2	pmc_club	15	42
2	pmc_pistol	20	84
2	pmc_pistol_2	15	84
2	merkUSB	5	140
3	pistol_burst_ammo	25	56
3	shotgun_bullet_ammo	25	56
3	heavy_basic_ammo	25	56
3	battery_charge	20	70
3	classUSB	5	140
4	cannedMeat	25	42
4	cannedVeg	25	42
4	mre_pack	20	70
4	dark_pistol_2	20	98
5	spec_shotgun	15	112
5	rail_pistol	15	112
5	hatchet	15	56
5	mediumItemChip	5	140
6	choppa_axe	10	70
6	bandit_axe	10	70
6	rail_pistol_2	10	84
6	medpack	20	84
7	morphine	10	70
7	cannedMeat	15	56
7	cannedVeg	15	56
7	machete	5	112
8	dark_shotgun_2	5	126
8	tech_katana	5	140
8	tech_pistol	5	140
8	plazma_smg	5	140
8	highItemChip	5	196
9	desert_hmg	5	168
9	army_sniper	5	168
10	spec_assault	5	196
10	AncomItemChip	3	280
10	heavy_armorpierce_ammo	10	70
#end			
			
#factiondrop_AnCom_rewardEquipment			
TechLevel	ContentIds	Weight	Points
3	ancom_police_armor	30	450
3	ancom_police_boots	30	450
3	ancom_police_mask	30	450
3	ancom_police_pants	30	450
4	ancom_agent_armor	40	600
4	ancom_agent_boots	40	600
4	ancom_agent_mask	40	600
4	ancom_agent_pants	40	600
5	ancm_quasi_pistol	50	750
6	ancm_smg	60	900
7	ancm_quasi_assault	70	1050
7	ancom_armor	70	1050
7	ancom_helmet	70	1050
7	ancom_pants	70	1050
7	ancom_boots	70	1050
8	ancm_marksman	80	1200
9	ancm_shotgun	90	1350
10	army_sniper_2	100	1500
#end			
			
#factiondrop_AnCom_rewardChips			
TechLevel	ContentIds	Weight	Points
1	itemChip	20	100
2	merkUSB	5	300
3	classUSB	5	400
5	mediumItemChip	10	200
7	highItemChip	15	400
9	AncomItemChip	20	500
#end			
			
#factiondrop_AnCom_rewardConsumables			
TechLevel	ContentIds	Weight	Points
1	pistol_expansive_ammo	30	10
2	weapon_repair_kit	5	150
8	fire_turret	5	500
#end			
			
#factiondrop_Tezctlan_units			
TechLevel	ContentIds	Weight	Points
1	possesed_azt_man possesed_azt_woman	5	40
1	jungle_spider_regular jungle_spider_regular jungle_spider_regular	5	40
1	jungle_spider_regular jungle_spider_regular jungle_spider_regular possesed_azt_man possesed_azt_woman	5	40
2	possesed_azt_man possesed_azt_woman possesed_centaur	10	60
2	possesed_azt_man possesed_azt_woman possesed_BigArm	10	60
2	venus_slave possesed_elite_azt_man possesed_elite_azt_woman	10	60
3	possesed_elite_azt_man possesed_elite_azt_woman possesed_azt_man possesed_azt_woman	15	80
3	possesed_centaur venus_acolyte venus_slave venus_acolyte	15	80
3	venus_taskmaster venus_slave venus_slave venus_slave venus_slave	15	80
4	venus_eagle_knight possesed_centaur possesed_centaur	20	100
4	venus_jaguar_knight possesed_azt_woman possesed_elite_azt_man possesed_azt_woman possesed_elite_azt_man	20	100
4	venus_jaguar_knight venus_demon_cat venus_demon_cat possesed_centaur	20	100
5	possesed_BlobMan possesed_BlobMan possesed_BlobMan possesed_BlobMan	25	120
5	possesed_BigArm venus_custodian venus_custodian	25	120
5	venus_jaguar_knight venus_jaguar_knight venus_jaguar_knight	25	120
6	venus_eagle_knight possesed_centaur possesed_centaur	30	140
6	venus_jaguar_knight possesed_man_worker possesed_woman_worker possesed_man_worker possesed_woman_worker	30	140
6	venus_jaguar_knight venus_demon_cat venus_demon_cat possesed_centaur	30	140
7	possesed_BlobMan possesed_BlobMan possesed_BlobMan possesed_BlobMan	40	160
7	possesed_BigArm venus_custodian venus_custodian	40	160
7	venus_jaguar_knight venus_jaguar_knight venus_jaguar_knight	40	160
8	venus_demon_warrior venus_eagle_knight venus_eagle_knight	50	180
8	venus_taskmaster venus_custodian venus_taskmaster venus_custodian	50	180
8	venus_demon_warrior venus_demon_warrior venus_demon_warrior	50	180
9	possesed_BlobMan possesed_BlobMan possesed_BlobMan possesed_BlobMan	70	200
9	possesed_BigArm venus_custodian venus_custodian	70	200
9	venus_jaguar_knight venus_jaguar_knight venus_jaguar_knight	70	200
10	venus_demon_warrior venus_eagle_knight venus_eagle_knight	100	240
10	venus_taskmaster venus_custodian venus_taskmaster venus_custodian	100	240
